,title,artist,positive,negative,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,unknown,total_number_of_words,emotional_impact_words,neutral_words,norm_positive,norm_negative,norm_anger,norm_anticipation,norm_disgust,norm_fear,norm_joy,norm_sadness,norm_surprise,norm_trust,norm_unknown,norm_total_number_of_words,norm_emotional_impact_words,norm_neutral_words
ML1281,Heart And Soul,Joy Division,11,10,4,6,3,7,7,4,7,5,39,101,21,41,10.891089108910892,9.900990099009901,3.9603960396039604,5.9405940594059405,2.9702970297029703,6.930693069306931,6.930693069306931,3.9603960396039604,6.930693069306931,4.9504950495049505,38.613861386138616,100.0,20.792079207920793,40.59405940594059
ML1282,Reuters,Wire,2,10,5,2,5,8,1,5,1,1,15,43,12,16,4.651162790697675,23.25581395348837,11.627906976744185,4.651162790697675,11.627906976744185,18.6046511627907,2.3255813953488373,11.627906976744185,2.3255813953488373,2.3255813953488373,34.883720930232556,100.0,27.906976744186046,37.2093023255814
ML1283,Teach Me How To Fight,Junior Boys,2,11,6,1,1,6,2,2,2,6,31,64,13,20,3.125,17.1875,9.375,1.5625,1.5625,9.375,3.125,3.125,3.125,9.375,48.4375,100.0,20.3125,31.25
ML1284,Slow Dancing In A Burning Room,John Mayer,9,14,6,2,4,7,5,9,3,4,66,107,23,18,8.411214953271028,13.08411214953271,5.607476635514018,1.8691588785046729,3.7383177570093458,6.542056074766355,4.672897196261682,8.411214953271028,2.803738317757009,3.7383177570093458,61.6822429906542,100.0,21.49532710280374,16.822429906542055
ML1285,Red Rocking Chair,Black Prairie,23,2,0,8,2,0,12,4,0,8,62,93,25,6,24.731182795698924,2.150537634408602,0.0,8.602150537634408,2.150537634408602,0.0,12.903225806451612,4.301075268817204,0.0,8.602150537634408,66.66666666666667,100.0,26.881720430107528,6.451612903225806
ML1286,It's Good To Be King,Tom Petty,26,3,2,19,1,1,15,1,12,14,37,88,29,22,29.545454545454547,3.409090909090909,2.272727272727273,21.59090909090909,1.1363636363636365,1.1363636363636365,17.045454545454547,1.1363636363636365,13.636363636363637,15.909090909090908,42.04545454545455,100.0,32.95454545454545,25.0
ML1287,Your Silent Face,New Order,1,9,2,3,5,6,0,4,0,1,26,51,10,15,1.9607843137254901,17.647058823529413,3.9215686274509802,5.882352941176471,9.803921568627452,11.764705882352942,0.0,7.8431372549019605,0.0,1.9607843137254901,50.98039215686274,100.0,19.607843137254903,29.41176470588235
ML1288,I'm So Bored With The U.S.A.,The Clash,9,6,2,2,0,4,2,2,1,3,56,86,15,15,10.465116279069768,6.976744186046512,2.3255813953488373,2.3255813953488373,0.0,4.651162790697675,2.3255813953488373,2.3255813953488373,1.1627906976744187,3.488372093023256,65.11627906976744,100.0,17.441860465116278,17.441860465116278
ML1289,Off I Go,Greg Laswell,6,6,0,0,0,0,0,6,0,0,27,59,12,20,10.169491525423728,10.169491525423728,0.0,0.0,0.0,0.0,0.0,10.169491525423728,0.0,0.0,45.76271186440678,100.0,20.338983050847457,33.898305084745765
ML1290,Civilization,Justice,17,32,18,8,2,29,8,18,2,15,8,108,49,51,15.74074074074074,29.62962962962963,16.666666666666668,7.407407407407407,1.8518518518518519,26.85185185185185,7.407407407407407,16.666666666666668,1.8518518518518519,13.88888888888889,7.407407407407407,100.0,45.370370370370374,47.22222222222222
ML1291,I Go To Sleep,Sia,4,4,0,2,1,2,2,3,1,1,34,67,8,25,5.970149253731344,5.970149253731344,0.0,2.985074626865672,1.492537313432836,2.985074626865672,2.985074626865672,4.477611940298507,1.492537313432836,1.492537313432836,50.74626865671642,100.0,11.940298507462687,37.3134328358209
ML1292,Love In Vain,The Big Pink,20,3,1,5,1,1,19,2,1,3,56,94,23,15,21.27659574468085,3.1914893617021276,1.0638297872340425,5.319148936170213,1.0638297872340425,1.0638297872340425,20.21276595744681,2.127659574468085,1.0638297872340425,3.1914893617021276,59.57446808510638,100.0,24.46808510638298,15.957446808510639
ML1293,Safe Without,Interpol,23,5,1,3,1,4,20,3,2,21,39,80,28,13,28.75,6.25,1.25,3.75,1.25,5.0,25.0,3.75,2.5,26.25,48.75,100.0,35.0,16.25
ML1294,Sao Paulo,Morcheeba,8,19,7,2,4,16,2,11,1,6,69,123,27,27,6.504065040650406,15.447154471544716,5.691056910569106,1.6260162601626016,3.252032520325203,13.008130081300813,1.6260162601626016,8.94308943089431,0.8130081300813008,4.878048780487805,56.09756097560975,100.0,21.951219512195124,21.951219512195124
ML1295,Grace,Jeff Buckley,3,26,0,20,0,19,3,11,5,0,30,92,29,33,3.260869565217391,28.26086956521739,0.0,21.73913043478261,0.0,20.652173913043477,3.260869565217391,11.956521739130435,5.434782608695652,0.0,32.608695652173914,100.0,31.52173913043478,35.869565217391305
ML1296,Hospital Beds,Cold War Kids,17,13,10,3,12,24,13,16,6,11,45,136,30,61,12.5,9.558823529411764,7.352941176470588,2.2058823529411766,8.823529411764707,17.647058823529413,9.558823529411764,11.764705882352942,4.411764705882353,8.088235294117647,33.088235294117645,100.0,22.058823529411764,44.85294117647059
ML1297,Sexy Boy,Air,0,16,0,0,16,0,0,0,0,0,50,85,16,19,0.0,18.823529411764707,0.0,0.0,18.823529411764707,0.0,0.0,0.0,0.0,0.0,58.8235294117647,100.0,18.823529411764707,22.352941176470587
ML1298,It Will Find You,Maps,1,1,0,0,0,0,1,1,1,0,3,7,2,2,14.285714285714286,14.285714285714286,0.0,0.0,0.0,0.0,14.285714285714286,14.285714285714286,14.285714285714286,0.0,42.857142857142854,100.0,28.571428571428573,28.571428571428573
ML1299,Napalm Love,Air,32,23,6,4,0,6,32,23,0,12,36,105,55,14,30.476190476190474,21.904761904761905,5.714285714285714,3.8095238095238093,0.0,5.714285714285714,30.476190476190474,21.904761904761905,0.0,11.428571428571429,34.285714285714285,100.0,52.38095238095238,13.333333333333334
ML1300,Bad Love,Eric Clapton,20,14,13,7,13,13,20,15,2,5,46,91,34,11,21.978021978021978,15.384615384615385,14.285714285714286,7.6923076923076925,14.285714285714286,14.285714285714286,21.978021978021978,16.483516483516482,2.197802197802198,5.4945054945054945,50.54945054945055,100.0,37.362637362637365,12.087912087912088
ML1301,Sorry Seems To Be The Hardest Word,Elton John,8,4,4,0,0,2,2,0,2,4,59,82,12,11,9.75609756097561,4.878048780487805,4.878048780487805,0.0,0.0,2.4390243902439024,2.4390243902439024,0.0,2.4390243902439024,4.878048780487805,71.95121951219512,100.0,14.634146341463415,13.414634146341463
ML1302,Chicken Strut,The Meters,0,18,0,0,0,0,0,1,0,0,18,36,18,0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,0.0,0.0,50.0,100.0,50.0,0.0
ML1303,Nervous Breakdown,Wanda Jackson,4,38,3,17,2,21,1,5,1,3,62,130,42,26,3.076923076923077,29.23076923076923,2.3076923076923075,13.076923076923077,1.5384615384615385,16.153846153846153,0.7692307692307693,3.8461538461538463,0.7692307692307693,2.3076923076923075,47.69230769230769,100.0,32.30769230769231,20.0
ML1304,Fire Fire,M.I.A.,6,15,1,4,0,17,3,1,9,2,55,122,21,46,4.918032786885246,12.295081967213115,0.819672131147541,3.278688524590164,0.0,13.934426229508198,2.459016393442623,0.819672131147541,7.377049180327869,1.639344262295082,45.08196721311475,100.0,17.21311475409836,37.704918032786885
ML1305,X,Andreya Triana,2,7,1,7,2,2,0,0,4,2,45,86,9,32,2.3255813953488373,8.13953488372093,1.1627906976744187,8.13953488372093,2.3255813953488373,2.3255813953488373,0.0,0.0,4.651162790697675,2.3255813953488373,52.325581395348834,100.0,10.465116279069768,37.2093023255814
ML1306,Matilda,Peggy Sue,8,3,2,7,2,1,5,2,5,8,17,35,11,7,22.857142857142858,8.571428571428571,5.714285714285714,20.0,5.714285714285714,2.857142857142857,14.285714285714286,5.714285714285714,14.285714285714286,22.857142857142858,48.57142857142857,100.0,31.428571428571427,20.0
ML1307,Down Home Blues,Z.Z. Hill,2,36,2,9,0,34,1,33,1,2,111,204,38,55,0.9803921568627451,17.647058823529413,0.9803921568627451,4.411764705882353,0.0,16.666666666666668,0.49019607843137253,16.176470588235293,0.49019607843137253,0.9803921568627451,54.411764705882355,100.0,18.627450980392158,26.96078431372549
ML1308,Fix It,Ryan Adams & The Cardinals,4,3,3,2,1,1,2,3,1,1,60,92,7,25,4.3478260869565215,3.260869565217391,3.260869565217391,2.1739130434782608,1.0869565217391304,1.0869565217391304,2.1739130434782608,3.260869565217391,1.0869565217391304,1.0869565217391304,65.21739130434783,100.0,7.608695652173913,27.17391304347826
ML1310,When I Hustle ,Huey,22,9,5,7,5,8,15,4,3,10,105,188,31,52,11.702127659574469,4.787234042553192,2.6595744680851063,3.723404255319149,2.6595744680851063,4.25531914893617,7.9787234042553195,2.127659574468085,1.5957446808510638,5.319148936170213,55.851063829787236,100.0,16.48936170212766,27.659574468085108
ML1311,I Dream Of Chicago,Parlours,5,4,1,1,2,0,2,1,1,3,36,67,9,22,7.462686567164179,5.970149253731344,1.492537313432836,1.492537313432836,2.985074626865672,0.0,2.985074626865672,1.492537313432836,1.492537313432836,4.477611940298507,53.73134328358209,100.0,13.432835820895523,32.83582089552239
ML1312,The Family Of Man,Three Dog Night,6,5,1,12,1,1,3,3,0,5,61,112,11,40,5.357142857142857,4.464285714285714,0.8928571428571429,10.714285714285714,0.8928571428571429,0.8928571428571429,2.6785714285714284,2.6785714285714284,0.0,4.464285714285714,54.464285714285715,100.0,9.821428571428571,35.714285714285715
ML1313,Take Your Memory With You,Vince Gill,0,8,2,1,2,2,0,4,1,1,42,68,8,18,0.0,11.764705882352942,2.9411764705882355,1.4705882352941178,2.9411764705882355,2.9411764705882355,0.0,5.882352941176471,1.4705882352941178,1.4705882352941178,61.76470588235294,100.0,11.764705882352942,26.470588235294116
ML1314,Take Me As I Am,Faith Hill,12,7,1,2,0,1,5,6,0,11,79,140,19,42,8.571428571428571,5.0,0.7142857142857143,1.4285714285714286,0.0,0.7142857142857143,3.5714285714285716,4.285714285714286,0.0,7.857142857142857,56.42857142857143,100.0,13.571428571428571,30.0
ML1315,The Promise,Strike Anywhere,4,13,11,2,2,12,3,12,2,6,74,122,17,31,3.278688524590164,10.655737704918034,9.01639344262295,1.639344262295082,1.639344262295082,9.836065573770492,2.459016393442623,9.836065573770492,1.639344262295082,4.918032786885246,60.65573770491803,100.0,13.934426229508198,25.40983606557377
ML1317,Love Lifted Me,Kenny Rogers,22,0,0,3,0,0,22,3,0,4,64,96,22,10,22.916666666666668,0.0,0.0,3.125,0.0,0.0,22.916666666666668,3.125,0.0,4.166666666666667,66.66666666666667,100.0,22.916666666666668,10.416666666666666
ML1318,Kiss My Love Goodbye,L.A. Guns,24,2,0,17,1,0,24,1,10,4,75,134,26,33,17.91044776119403,1.492537313432836,0.0,12.686567164179104,0.746268656716418,0.0,17.91044776119403,0.746268656716418,7.462686567164179,2.985074626865672,55.97014925373134,100.0,19.402985074626866,24.62686567164179
ML1319,I Don't Have The Heart,James Ingram,11,5,4,4,2,4,11,5,2,3,58,100,16,26,11.0,5.0,4.0,4.0,2.0,4.0,11.0,5.0,2.0,3.0,58.0,100.0,16.0,26.0
ML1320,Party People ,Nelly,11,16,7,14,8,5,7,4,3,4,250,469,27,192,2.345415778251599,3.411513859275053,1.492537313432836,2.985074626865672,1.7057569296375266,1.0660980810234542,1.492537313432836,0.8528784648187633,0.6396588486140725,0.8528784648187633,53.304904051172706,100.0,5.756929637526652,40.93816631130064
ML1321,Ruler Of My Heart ,The Dirty Dozen Brass Band,6,9,0,4,1,4,4,6,0,2,20,53,15,18,11.320754716981131,16.9811320754717,0.0,7.547169811320755,1.8867924528301887,7.547169811320755,7.547169811320755,11.320754716981131,0.0,3.7735849056603774,37.735849056603776,100.0,28.30188679245283,33.9622641509434
ML1322,Kid,The Pretenders,6,9,2,1,1,3,1,6,1,2,36,68,15,17,8.823529411764707,13.235294117647058,2.9411764705882355,1.4705882352941178,1.4705882352941178,4.411764705882353,1.4705882352941178,8.823529411764707,1.4705882352941178,2.9411764705882355,52.94117647058823,100.0,22.058823529411764,25.0
ML1323,Save The Last Dance For Me,The Drifters,24,4,0,3,0,0,24,2,3,18,88,134,28,18,17.91044776119403,2.985074626865672,0.0,2.2388059701492535,0.0,0.0,17.91044776119403,1.492537313432836,2.2388059701492535,13.432835820895523,65.67164179104478,100.0,20.895522388059703,13.432835820895523
ML1324,Three More Days,Ray LaMontagne,8,6,0,4,0,0,6,2,4,4,108,145,14,23,5.517241379310345,4.137931034482759,0.0,2.7586206896551726,0.0,0.0,4.137931034482759,1.3793103448275863,2.7586206896551726,2.7586206896551726,74.48275862068965,100.0,9.655172413793103,15.862068965517242
ML1325,Come Live With Me Angel,Marvin Gaye,38,6,0,26,1,6,34,6,13,25,78,149,44,27,25.503355704697988,4.026845637583893,0.0,17.449664429530202,0.6711409395973155,4.026845637583893,22.818791946308725,4.026845637583893,8.724832214765101,16.778523489932887,52.348993288590606,100.0,29.530201342281877,18.120805369127517
ML1326,Great And Mighty Is Our God,Donnie McClurkin,29,4,12,13,4,25,25,0,0,29,27,56,33,-4,51.785714285714285,7.142857142857143,21.428571428571427,23.214285714285715,7.142857142857143,44.642857142857146,44.642857142857146,0.0,0.0,51.785714285714285,48.214285714285715,100.0,58.92857142857143,-7.142857142857143
ML1327,Out Of The Blue,Maysa,31,5,4,10,4,6,29,5,5,8,51,116,36,29,26.724137931034484,4.310344827586207,3.4482758620689653,8.620689655172415,3.4482758620689653,5.172413793103448,25.0,4.310344827586207,4.310344827586207,6.896551724137931,43.96551724137931,100.0,31.03448275862069,25.0
ML1328,Youth Knows No Pain,Lykke Li,34,12,14,15,0,24,19,10,12,8,73,130,46,11,26.153846153846153,9.23076923076923,10.76923076923077,11.538461538461538,0.0,18.46153846153846,14.615384615384615,7.6923076923076925,9.23076923076923,6.153846153846154,56.15384615384615,100.0,35.38461538461539,8.461538461538462
ML1329,Waves,Darker My Love,5,4,2,2,3,2,3,3,1,3,6,25,9,10,20.0,16.0,8.0,8.0,12.0,8.0,12.0,12.0,4.0,12.0,24.0,100.0,36.0,40.0
ML1330,Welcome To The Party,Death By Stereo,3,15,11,0,4,13,1,8,0,2,22,63,18,23,4.761904761904762,23.80952380952381,17.46031746031746,0.0,6.349206349206349,20.634920634920636,1.5873015873015872,12.698412698412698,0.0,3.1746031746031744,34.92063492063492,100.0,28.571428571428573,36.507936507936506
ML1331,Lose Myself,Marsha Ambrosius,69,49,41,10,37,42,64,39,33,7,144,290,118,28,23.79310344827586,16.896551724137932,14.137931034482758,3.4482758620689653,12.758620689655173,14.482758620689655,22.06896551724138,13.448275862068966,11.379310344827585,2.413793103448276,49.6551724137931,100.0,40.689655172413794,9.655172413793103
ML1332,Black Sky,Dave Alvin,30,11,1,3,0,2,14,11,1,3,77,146,41,28,20.54794520547945,7.534246575342466,0.684931506849315,2.0547945205479454,0.0,1.36986301369863,9.58904109589041,7.534246575342466,0.684931506849315,2.0547945205479454,52.73972602739726,100.0,28.08219178082192,19.17808219178082
ML1333,Donna Sumeria,Mission Of Burma,8,2,1,1,1,1,8,2,0,1,30,44,10,4,18.181818181818183,4.545454545454546,2.272727272727273,2.272727272727273,2.272727272727273,2.272727272727273,18.181818181818183,4.545454545454546,0.0,2.272727272727273,68.18181818181819,100.0,22.727272727272727,9.090909090909092
ML1334,Sweet Home Chicago,The Blues Brothers,18,10,0,6,0,9,17,10,6,7,78,119,28,13,15.126050420168067,8.403361344537815,0.0,5.042016806722689,0.0,7.563025210084033,14.285714285714286,8.403361344537815,5.042016806722689,5.882352941176471,65.54621848739495,100.0,23.529411764705884,10.92436974789916
ML1335,Seventeen Years,Ratatat,0,1,1,0,0,0,0,0,0,0,11,16,1,4,0.0,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.75,100.0,6.25,25.0
ML1336,Seed Of Filth,Six Feet Under,8,14,2,7,10,5,5,4,2,6,8,42,22,12,19.047619047619047,33.333333333333336,4.761904761904762,16.666666666666668,23.80952380952381,11.904761904761905,11.904761904761905,9.523809523809524,4.761904761904762,14.285714285714286,19.047619047619047,100.0,52.38095238095238,28.571428571428573
ML1338,White Magic,Ceo,13,0,1,16,0,1,13,0,1,13,14,45,13,18,28.88888888888889,0.0,2.2222222222222223,35.55555555555556,0.0,2.2222222222222223,28.88888888888889,0.0,2.2222222222222223,28.88888888888889,31.11111111111111,100.0,28.88888888888889,40.0
ML1339,Back And Forth,Obits,1,5,2,0,3,3,1,4,0,2,41,65,6,18,1.5384615384615385,7.6923076923076925,3.076923076923077,0.0,4.615384615384615,4.615384615384615,1.5384615384615385,6.153846153846154,0.0,3.076923076923077,63.07692307692308,100.0,9.23076923076923,27.692307692307693
ML1340,Take It Easy,Surfer Blood,4,5,2,6,0,2,4,2,0,2,53,82,9,20,4.878048780487805,6.097560975609756,2.4390243902439024,7.317073170731708,0.0,2.4390243902439024,4.878048780487805,2.4390243902439024,0.0,2.4390243902439024,64.63414634146342,100.0,10.975609756097562,24.390243902439025
ML1341,Needle In The Hay,Elliott Smith,24,4,1,5,2,2,4,2,3,5,66,121,28,27,19.834710743801654,3.3057851239669422,0.8264462809917356,4.132231404958677,1.6528925619834711,1.6528925619834711,3.3057851239669422,1.6528925619834711,2.479338842975207,4.132231404958677,54.54545454545455,100.0,23.140495867768596,22.31404958677686
ML1342,Ask,The Smiths,3,16,16,0,0,16,3,16,16,0,88,130,19,23,2.3076923076923075,12.307692307692308,12.307692307692308,0.0,0.0,12.307692307692308,2.3076923076923075,12.307692307692308,12.307692307692308,0.0,67.6923076923077,100.0,14.615384615384615,17.692307692307693
ML1343,So Insane,Discovery,14,18,18,6,6,18,14,6,9,9,102,133,32,-1,10.526315789473685,13.533834586466165,13.533834586466165,4.511278195488722,4.511278195488722,13.533834586466165,10.526315789473685,4.511278195488722,6.7669172932330826,6.7669172932330826,76.69172932330827,100.0,24.06015037593985,-0.7518796992481203
ML1344,Kalmadi,Mustafa Sandal,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0
ML1348,El Costo De La Vida,Juan Luis Guerra,1,1,0,0,0,0,0,0,0,0,283,288,2,3,0.3472222222222222,0.3472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.26388888888889,100.0,0.6944444444444444,1.0416666666666667
ML1349,Con Tu Nombre,Ricky Martin,0,2,2,0,2,2,0,2,0,0,148,166,2,16,0.0,1.2048192771084338,1.2048192771084338,0.0,1.2048192771084338,1.2048192771084338,0.0,1.2048192771084338,0.0,0.0,89.1566265060241,100.0,1.2048192771084338,9.63855421686747
ML1350,Pride And Joy ,Marvin Gaye,65,8,1,3,8,0,62,0,2,2,80,164,73,11,39.63414634146341,4.878048780487805,0.6097560975609756,1.829268292682927,4.878048780487805,0.0,37.80487804878049,0.0,1.2195121951219512,1.2195121951219512,48.78048780487805,100.0,44.51219512195122,6.7073170731707314
ML1351,Simply Beautiful ,Queen Latifah,18,0,0,3,0,0,17,0,3,3,30,62,18,14,29.032258064516128,0.0,0.0,4.838709677419355,0.0,0.0,27.419354838709676,0.0,4.838709677419355,4.838709677419355,48.38709677419355,100.0,29.032258064516128,22.580645161290324
ML1352,Down By The Riverside ,The Blind Boys Of Alabama,23,21,0,4,0,21,2,0,0,2,115,175,44,16,13.142857142857142,12.0,0.0,2.2857142857142856,0.0,12.0,1.1428571428571428,0.0,0.0,1.1428571428571428,65.71428571428571,100.0,25.142857142857142,9.142857142857142
ML1355,Love Me Tender,Elvis Presley,27,0,0,3,0,0,26,0,1,7,21,60,27,12,45.0,0.0,0.0,5.0,0.0,0.0,43.333333333333336,0.0,1.6666666666666667,11.666666666666666,35.0,100.0,45.0,20.0
ML1357,Revival,The Allman Brothers Band,24,2,2,1,0,2,23,1,1,0,47,106,26,33,22.641509433962263,1.8867924528301887,1.8867924528301887,0.9433962264150944,0.0,1.8867924528301887,21.69811320754717,0.9433962264150944,0.9433962264150944,0.0,44.339622641509436,100.0,24.528301886792452,31.132075471698112
ML1358,Happy Music,The Blackbyrds,32,2,0,19,0,2,32,18,3,14,22,74,34,18,43.24324324324324,2.7027027027027026,0.0,25.675675675675677,0.0,2.7027027027027026,43.24324324324324,24.324324324324323,4.054054054054054,18.91891891891892,29.72972972972973,100.0,45.945945945945944,24.324324324324323
ML1359,Crazy Love ,Ray Charles,72,16,14,6,2,14,70,16,8,8,59,168,88,21,42.857142857142854,9.523809523809524,8.333333333333334,3.5714285714285716,1.1904761904761905,8.333333333333334,41.666666666666664,9.523809523809524,4.761904761904762,4.761904761904762,35.11904761904762,100.0,52.38095238095238,12.5
ML1360,My Heart Your Heart,The Whispers,16,0,0,6,0,6,12,0,3,1,76,137,16,45,11.678832116788321,0.0,0.0,4.37956204379562,0.0,4.37956204379562,8.75912408759124,0.0,2.18978102189781,0.7299270072992701,55.47445255474452,100.0,11.678832116788321,32.846715328467155
ML1362,The Three Sunrises,U2,38,3,0,10,0,1,30,2,8,8,23,86,41,22,44.18604651162791,3.488372093023256,0.0,11.627906976744185,0.0,1.1627906976744187,34.883720930232556,2.3255813953488373,9.30232558139535,9.30232558139535,26.74418604651163,100.0,47.674418604651166,25.58139534883721
