,title,artist,valence,arousal,dominance,sd_valence,sd_arousal,sd_dominance,empty,empty,empty,empty,unknown,total_number_of_words,emotional_impact_words,empty,norm_valence,norm_arousal,norm_dominance,empty,empty,empty,empty,empty,empty,empty,norm_unknown,norm_total,norm_emotional_impact,empty
ML1039,Louder Than Hell,Motley Crue,5.548399999999999,4.808000000000002,5.388399999999999,1.6007999999999998,2.4258,2.0994000000000006,0,0,0,0,17,67,50,0,61.64888888888888,53.422222222222246,59.871111111111105,0,0,0,0,0,0,0,25.37313432835821,100,74.6268656716418,0.0
ML1040,Shellshock,New Order,5.554910714285717,4.452589285714286,5.266785714285713,1.6440178571428574,2.4262500000000005,2.261696428571427,0,0,0,0,74,186,112,0,61.72123015873019,49.473214285714285,58.51984126984126,0,0,0,0,0,0,0,39.784946236559136,100,60.215053763440864,0.0
ML1042,Without Your Love,Roger Daltrey,6.481304347826087,4.458043478260871,5.767391304347825,1.4867391304347826,2.51195652173913,2.2143478260869567,0,0,0,0,27,73,46,0,72.01449275362319,49.53381642512079,64.08212560386472,0,0,0,0,0,0,0,36.986301369863014,100,63.013698630136986,0.0
ML1043,Just Like Paradise,David Lee Roth,6.585090909090916,4.322181818181815,6.1121818181818135,1.7015454545454554,2.511272727272726,2.0051818181818195,0,0,0,0,96,206,110,0,73.16767676767685,48.02424242424239,67.91313131313126,0,0,0,0,0,0,0,46.601941747572816,100,53.398058252427184,0.0
ML1044,Yummy Yummy Yummy,Ohio Express,7.101315789473683,4.59276315789474,6.042631578947371,1.5352631578947367,2.669078947368419,2.2238157894736843,0,0,0,0,45,121,76,0,78.90350877192981,51.030701754386,67.14035087719301,0,0,0,0,0,0,0,37.1900826446281,100,62.8099173553719,0.0
ML1045,Itchycoo Park,Small Faces,6.476849315068494,4.539863013698629,5.8126027397260325,1.6631506849315059,2.42835616438356,2.1100000000000017,0,0,0,0,38,111,73,0,71.96499238964992,50.442922374429216,64.58447488584481,0,0,0,0,0,0,0,34.234234234234236,100,65.76576576576578,0.0
ML1046,Baby Love,The Supremes,6.462837837837838,4.581081081081083,5.512702702702702,1.7097297297297291,2.5958108108108107,2.42054054054054,0,0,0,0,50,124,74,0,71.8093093093093,50.90090090090093,61.25225225225225,0,0,0,0,0,0,0,40.32258064516129,100,59.67741935483871,0.0
ML1048,I Honestly Love You,Olivia Newton-John,6.455208333333335,4.285208333333336,5.680416666666667,1.5431249999999996,2.5625000000000004,2.2989583333333337,0,0,0,0,37,85,48,0,71.72453703703705,47.61342592592595,63.11574074074075,0,0,0,0,0,0,0,43.529411764705884,100,56.470588235294116,0.0
ML1049,"Baby, I Love You",The Ronettes,6.6480000000000015,4.496666666666667,5.62822222222222,1.7580000000000002,2.5946666666666673,2.37088888888889,0,0,0,0,38,83,45,0,73.86666666666669,49.96296296296296,62.53580246913579,0,0,0,0,0,0,0,45.78313253012048,100,54.21686746987952,0.0
ML1051,People Got To Be Free,The Rascals,6.469390243902439,4.133780487804878,5.85658536585366,1.5804878048780486,2.427073170731707,2.183658536585366,0,0,0,0,61,143,82,0,71.88211382113822,45.93089430894309,65.07317073170734,0,0,0,0,0,0,0,42.65734265734265,100,57.34265734265735,0.0
ML1052,Hey There Lonely Girl,Eddie Holman,5.6859523809523775,4.412738095238097,5.098214285714284,1.599047619047619,2.5134523809523825,2.1461904761904758,0,0,0,0,21,105,84,0,63.177248677248635,49.03042328042329,56.64682539682538,0,0,0,0,0,0,0,20.0,100,80.0,0.0
ML1053,"The Rain, The Park And Other Things",The Cowsills,7.117094017094015,4.475641025641029,6.055897435897431,1.5511111111111104,2.5135042735042727,2.1684615384615373,0,0,0,0,56,173,117,0,79.07882241215572,49.729344729344774,67.28774928774924,0,0,0,0,0,0,0,32.369942196531795,100,67.63005780346822,0.0
ML1054,Tragedy,The Bee Gees,4.963728813559327,4.68533898305085,4.767966101694913,1.8043220338983037,2.5508474576271176,2.188135593220341,0,0,0,0,108,226,118,0,55.15254237288141,52.05932203389833,52.97740112994348,0,0,0,0,0,0,0,47.78761061946903,100,52.21238938053098,0.0
ML1055,Love Me Do,The Beatles,7.8193548387096765,5.048387096774196,5.890967741935481,1.3954838709677422,3.0370967741935484,2.7196774193548396,0,0,0,0,27,58,31,0,86.88172043010752,56.09318996415773,65.45519713261645,0,0,0,0,0,0,0,46.55172413793103,100,53.44827586206896,0.0
ML1056,The Game Of Love,Wayne Fontana & The Mindbenders,6.881344537815122,4.578151260504207,5.856722689075631,1.5416806722689065,2.614117647058823,2.414789915966386,0,0,0,0,64,183,119,0,76.45938375350136,50.86834733893563,65.07469654528478,0,0,0,0,0,0,0,34.97267759562842,100,65.02732240437157,0.0
ML1057,That's How Strong My Love Is,Otis Redding,6.782933333333332,4.638133333333334,5.776133333333337,1.6488000000000003,2.598133333333332,2.4977333333333323,0,0,0,0,41,116,75,0,75.36592592592592,51.53481481481482,64.1792592592593,0,0,0,0,0,0,0,35.3448275862069,100,64.65517241379311,0.0
ML1058,It's A Love Thing,The Whispers,6.417439999999996,4.255200000000004,5.563519999999996,1.4859199999999984,2.5171199999999985,2.2565600000000003,0,0,0,0,71,196,125,0,71.30488888888884,47.280000000000044,61.81688888888885,0,0,0,0,0,0,0,36.224489795918366,100,63.775510204081634,0.0
ML1059,From My Heart To Yours,Laura Izibor,6.864482758620688,4.5681034482758625,5.708275862068966,1.596551724137931,2.5843103448275855,2.2510344827586217,0,0,0,0,31,89,58,0,76.27203065134097,50.75670498084291,63.425287356321846,0,0,0,0,0,0,0,34.831460674157306,100,65.1685393258427,0.0
ML1060,Do You Love What You Feel,Rufus & Chaka Khan,6.998043478260867,4.714565217391306,5.809347826086956,1.54304347826087,2.741956521739131,2.329347826086957,0,0,0,0,34,80,46,0,77.75603864734298,52.384057971014514,64.54830917874396,0,0,0,0,0,0,0,42.5,100,57.49999999999999,0.0
ML1061,Slow Down,Loose Ends,4.962162162162163,3.9420270270270223,5.41858108108108,1.6579729729729755,2.2600000000000016,2.3005405405405397,0,0,0,0,106,254,148,0,55.135135135135144,43.80030030030025,60.20645645645644,0,0,0,0,0,0,0,41.732283464566926,100,58.26771653543307,0.0
ML1062,Put It On Paper ,Ann Nesby,5.488829787234041,3.9491489361702143,4.928829787234042,1.7837234042553194,2.2212765957446803,2.251808510638298,0,0,0,0,44,138,94,0,60.98699763593379,43.87943262411349,54.764775413711575,0,0,0,0,0,0,0,31.88405797101449,100,68.11594202898551,0.0
ML1063,The Point Of It All,Anthony Hamilton,6.411063829787231,4.247021276595746,5.74936170212766,1.5393617021276598,2.4548936170212774,2.1910638297872342,0,0,0,0,44,91,47,0,71.23404255319146,47.18912529550828,63.88179669030733,0,0,0,0,0,0,0,48.35164835164835,100,51.64835164835166,0.0
ML1064,I Love You More Than You'll Ever Know,Donny Hathaway,6.327403846153844,4.344230769230776,5.60875,1.6801923076923058,2.4031730769230775,2.3218269230769235,0,0,0,0,54,158,104,0,70.30448717948715,48.26923076923084,62.31944444444444,0,0,0,0,0,0,0,34.177215189873415,100,65.82278481012658,0.0
ML1065,Most High,Jerzee Monet,6.275769230769235,4.132179487179491,5.773397435897432,1.6461538461538474,2.4057051282051285,2.141602564102562,0,0,0,0,58,214,156,0,69.73076923076928,45.913105413105455,64.14886039886035,0,0,0,0,0,0,0,27.102803738317753,100,72.89719626168224,0.0
ML1066,Don't Let Me Be Lonely Tonight ,Boney James,5.189545454545451,4.4143181818181825,5.052500000000004,1.6,2.4613636363636355,2.10090909090909,0,0,0,0,77,121,44,0,57.66161616161612,49.04797979797981,56.138888888888935,0,0,0,0,0,0,0,63.63636363636363,100,36.36363636363637,0.0
ML1067,Love Saw It ,Karyn White,6.42591397849463,4.79069892473118,5.643279569892463,1.5676881720430085,2.6573118279569945,2.3031720430107545,0,0,0,0,65,251,186,0,71.39904420549588,53.22998805256867,62.70310633213847,0,0,0,0,0,0,0,25.89641434262948,100,74.10358565737052,0.0
ML1068,Portuguese Love,Teena Marie,6.61992,4.541120000000004,5.852479999999999,1.6050399999999987,2.62976,2.330640000000001,0,0,0,0,102,227,125,0,73.55466666666666,50.456888888888926,65.02755555555555,0,0,0,0,0,0,0,44.93392070484582,100,55.06607929515418,0.0
ML1069,How Can I Ease The Pain,Lisa Fischer,5.166966292134829,4.153258426966291,5.184943820224722,1.722808988764045,2.1907865168539336,2.144943820224719,0,0,0,0,27,116,89,0,57.41073657927588,46.147315855181006,57.610486891385804,0,0,0,0,0,0,0,23.275862068965516,100,76.72413793103449,0.0
ML1070,Take Care Of Home,Dave Hollister,6.396547619047617,4.029880952380952,5.762380952380952,1.5903571428571432,2.2930952380952383,2.1134523809523804,0,0,0,0,45,129,84,0,71.0727513227513,44.776455026455025,64.02645502645503,0,0,0,0,0,0,0,34.883720930232556,100,65.11627906976744,0.0
ML1071,Amor Porteno ,Gotan Project,4.7283333333333335,4.648333333333333,5.031666666666667,1.875,2.2716666666666665,2.141666666666667,0,0,0,0,71,77,6,0,52.53703703703704,51.64814814814815,55.90740740740742,0,0,0,0,0,0,0,92.20779220779221,100,7.792207792207792,0.0
ML1072,Starry Night,The Infamous Stringdusters,6.393636363636364,4.0249999999999995,5.505909090909093,1.6788636363636358,2.4320454545454555,2.267500000000001,0,0,0,0,21,65,44,0,71.04040404040404,44.722222222222214,61.176767676767696,0,0,0,0,0,0,0,32.30769230769231,100,67.6923076923077,0.0
ML1073,Upon Wings Of Black,Skeletonwitch,4.586666666666667,4.566666666666668,4.7841025641025645,1.756153846153846,2.445641025641025,2.145641025641025,0,0,0,0,9,48,39,0,50.96296296296296,50.740740740740755,53.156695156695164,0,0,0,0,0,0,0,18.75,100,81.25,0.0
ML1074,Destroy Everything,Hatebreed,4.706851851851851,4.702129629629631,4.9303703703703725,1.8117592592592604,2.5150925925925938,2.416203703703704,0,0,0,0,63,171,108,0,52.29835390946501,52.245884773662574,54.78189300411525,0,0,0,0,0,0,0,36.84210526315789,100,63.1578947368421,0.0
ML1075,Black Label,Lamb Of God,4.735357142857142,4.362142857142857,5.109464285714287,1.5975,2.1896428571428577,2.234642857142858,0,0,0,0,28,84,56,0,52.61507936507935,48.46825396825396,56.771825396825406,0,0,0,0,0,0,0,33.33333333333333,100,66.66666666666666,0.0
ML1076,St. Anger,Metallica,4.925735294117651,4.630686274509799,5.455833333333333,1.689068627450982,2.422794117647057,2.3012254901960785,0,0,0,0,57,261,204,0,54.73039215686279,51.45206971677554,60.62037037037036,0,0,0,0,0,0,0,21.839080459770116,100,78.16091954022988,0.0
ML1077,All The Man That I Need,Whitney Houston,6.272456140350877,4.225087719298247,5.6808771929824555,1.5759649122807011,2.448245614035088,2.24298245614035,0,0,0,0,50,107,57,0,69.69395711500974,46.94541910331386,63.120857699805065,0,0,0,0,0,0,0,46.728971962616825,100,53.271028037383175,0.0
ML1078,Kiss Away The Pain,Patti LaBelle,5.19848837209302,4.5833720930232555,5.231744186046513,1.5766279069767446,2.3948837209302334,2.1952325581395358,0,0,0,0,41,127,86,0,57.76098191214467,50.92635658914728,58.13049095607237,0,0,0,0,0,0,0,32.28346456692913,100,67.71653543307087,0.0
ML1080,Heaven's On Fire,The Radio Dept.,5.726764705882353,4.21014705882353,5.290735294117646,1.7826470588235286,2.391176470588236,2.2022058823529407,0,0,0,0,31,99,68,0,63.63071895424836,46.77941176470589,58.78594771241829,0,0,0,0,0,0,0,31.313131313131315,100,68.68686868686868,0.0
ML1081,Maximalist,Baths,6.8646153846153855,4.65923076923077,5.726153846153846,1.5438461538461539,2.644615384615385,2.316923076923077,0,0,0,0,3,16,13,0,76.27350427350429,51.769230769230774,63.62393162393161,0,0,0,0,0,0,0,18.75,100,81.25,0.0
ML1082,Born To Be Loved,Lucinda Williams,6.89352941176471,4.490882352941178,4.587352941176471,2.013529411764705,2.7732352941176477,2.3985294117647054,0,0,0,0,20,54,34,0,76.59477124183012,49.89869281045753,50.97058823529412,0,0,0,0,0,0,0,37.03703703703704,100,62.96296296296296,0.0
ML1084,Age Of Consent,New Order,5.082950819672123,4.2855737704918075,5.255409836065579,1.4642622950819684,2.3100000000000005,2.0786885245901643,0,0,0,0,38,99,61,0,56.47723132969026,47.61748633879786,58.39344262295088,0,0,0,0,0,0,0,38.38383838383838,100,61.61616161616161,0.0
ML1085,Candy Man,Roy Orbison,6.492982456140349,4.356666666666668,5.894385964912278,1.5845614035087718,2.356315789473684,2.0863157894736832,0,0,0,0,6,63,57,0,72.14424951267056,48.40740740740742,65.4931773879142,0,0,0,0,0,0,0,9.523809523809524,100,90.47619047619048,0.0
ML1087,Dead Ending,The Hundred In The Hands,5.291846153846153,3.952000000000001,5.310769230769229,1.5286153846153847,2.3115384615384613,2.1880000000000006,0,0,0,0,42,107,65,0,58.79829059829059,43.911111111111126,59.008547008546984,0,0,0,0,0,0,0,39.25233644859813,100,60.747663551401864,0.0
ML1088,Maps,Yeah Yeah Yeahs,6.566,4.488705882352944,6.1462352941176475,1.5430588235294114,2.6347058823529386,2.2370588235294098,0,0,0,0,28,113,85,0,72.95555555555556,49.8745098039216,68.29150326797385,0,0,0,0,0,0,0,24.778761061946902,100,75.22123893805309,0.0
ML1089,The Last Cowboy Song,Ed Bruce,5.501685393258426,3.9150561797752803,5.429213483146069,1.6423595505617983,2.34370786516854,2.0399999999999996,0,0,0,0,74,163,89,0,61.129837702871406,43.50062421972533,60.324594257178546,0,0,0,0,0,0,0,45.39877300613497,100,54.601226993865026,0.0
ML1090,A Long And Lasting Love,Crystal Gayle,6.960000000000001,4.301470588235296,6.061470588235292,1.6173529411764704,2.5413235294117635,2.3323529411764703,0,0,0,0,51,119,68,0,77.33333333333334,47.79411764705885,67.34967320261437,0,0,0,0,0,0,0,42.857142857142854,100,57.14285714285714,0.0
ML1091,We Live For Love,Pat Benatar,6.820517241379311,4.689482758620692,5.758275862068967,1.505517241379311,2.6467241379310336,2.252758620689655,0,0,0,0,14,72,58,0,75.78352490421456,52.10536398467436,63.9808429118774,0,0,0,0,0,0,0,19.444444444444446,100,80.55555555555556,0.0
ML1092,Breakdown Dead Ahead,Boz Scaggs,5.076533333333334,4.122133333333334,5.016933333333332,1.6299999999999997,2.3074666666666674,2.163466666666666,0,0,0,0,52,127,75,0,56.40592592592593,45.80148148148149,55.74370370370369,0,0,0,0,0,0,0,40.94488188976378,100,59.055118110236215,0.0
ML1093,War In Heaven,The Raveonettes,4.839600000000001,4.189199999999999,4.912000000000001,1.6935999999999998,2.2056,2.2416,0,0,0,0,1,26,25,0,53.77333333333334,46.54666666666665,54.57777777777779,0,0,0,0,0,0,0,3.8461538461538463,100,96.15384615384616,0.0
ML1094,Assassinations,Stateless,4.758360655737704,4.1603278688524545,4.79409836065574,1.6077049180327867,2.428196721311476,2.361311475409836,0,0,0,0,81,142,61,0,52.870673952641155,46.22586520947172,53.267759562841555,0,0,0,0,0,0,0,57.04225352112676,100,42.95774647887324,0.0
ML1096,Broken,Gorillaz,5.408181818181817,4.434545454545458,5.067090909090907,1.6170909090909085,2.457818181818182,2.3587272727272732,0,0,0,0,27,82,55,0,60.090909090909086,49.272727272727316,56.30101010101007,0,0,0,0,0,0,0,32.926829268292686,100,67.07317073170732,0.0
ML1097,I Heard You Say,Vivian Girls,5.692678571428573,3.9185714285714317,5.815892857142857,1.7441071428571433,2.2923214285714275,2.253928571428572,0,0,0,0,38,94,56,0,63.25198412698415,43.53968253968257,64.62103174603175,0,0,0,0,0,0,0,40.42553191489361,100,59.57446808510638,0.0
ML1098,Do You Want To,Franz Ferdinand,6.931166666666664,4.6103333333333385,5.702500000000004,1.608500000000001,2.476,2.298666666666667,0,0,0,0,117,177,60,0,77.01296296296294,51.225925925925985,63.361111111111164,0,0,0,0,0,0,0,66.10169491525424,100,33.89830508474576,0.0
ML1100,The All Night Lights,36 Crazyfists,5.3255384615384616,4.24123076923077,5.230769230769231,1.6773846153846157,2.329846153846154,2.2409230769230772,0,0,0,0,12,77,65,0,59.172649572649576,47.12478632478633,58.11965811965812,0,0,0,0,0,0,0,15.584415584415584,100,84.4155844155844,0.0
ML1101,Dez Moines,The Devil Wears Prada,5.1203030303030275,4.268939393939392,5.178181818181819,1.588333333333333,2.3098484848484855,2.1177272727272722,0,0,0,0,40,106,66,0,56.89225589225586,47.43265993265991,57.53535353535354,0,0,0,0,0,0,0,37.735849056603776,100,62.264150943396224,0.0
ML1102,Sad Lookin' Moon,Alabama,5.6706818181818175,3.912954545454547,5.396136363636367,1.5556818181818175,2.341818181818181,2.228863636363636,0,0,0,0,50,94,44,0,63.00757575757575,43.47727272727274,59.95707070707075,0,0,0,0,0,0,0,53.191489361702125,100,46.808510638297875,0.0
ML1103,Everlasting Love,Rufus & Chaka Khan,6.624561403508773,4.551578947368421,5.670526315789473,1.6457894736842105,2.6019298245614038,2.3673684210526313,0,0,0,0,17,74,57,0,73.60623781676414,50.57309941520468,63.00584795321637,0,0,0,0,0,0,0,22.972972972972975,100,77.02702702702703,0.0
ML1104,Light My Fire ,Mr. Capone-E,5.6414210526315784,4.376105263157891,5.351526315789472,1.7220526315789477,2.3228947368421036,2.185473684210525,0,0,0,0,120,310,190,0,62.68245614035087,48.62339181286546,59.46140350877191,0,0,0,0,0,0,0,38.70967741935484,100,61.29032258064516,0.0
ML1105,I Don't Care,Raheem DeVaughn,5.59871794871795,4.22042735042735,5.828888888888887,1.534358974358975,2.186324786324787,2.123589743589744,0,0,0,0,157,274,117,0,62.20797720797722,46.893637226970554,64.76543209876542,0,0,0,0,0,0,0,57.299270072992705,100,42.700729927007295,0.0
ML1107,Blue In Green,Gretchen Parlato,5.814117647058824,4.090588235294117,5.172941176470589,1.9976470588235296,2.4529411764705884,2.218235294117647,0,0,0,0,8,25,17,0,64.6013071895425,45.45098039215686,57.477124183006545,0,0,0,0,0,0,0,32.0,100,68.0,0.0
ML1108,I Don't Love Her ,Gucci Mane,6.089100529100533,4.668941798941798,5.529206349206347,1.6871957671957645,2.539735449735451,2.2952910052910065,0,0,0,0,98,287,189,0,67.65667254556148,51.87713109935331,61.435626102292744,0,0,0,0,0,0,0,34.146341463414636,100,65.85365853658537,0.0
ML1110,Beautiful People ,Chris Brown,6.6144086021505375,4.299462365591395,5.75344086021505,1.663655913978494,2.372150537634409,2.1344086021505384,0,0,0,0,56,149,93,0,73.49342891278374,47.771804062126606,63.92712066905611,0,0,0,0,0,0,0,37.58389261744966,100,62.41610738255034,0.0
ML1111,You Never Let Go,Jeremy Camp,5.704054054054058,4.11117117117117,5.347027027027026,1.6892792792792783,2.294864864864864,2.145765765765768,0,0,0,0,65,176,111,0,63.37837837837843,45.679679679679666,59.4114114114114,0,0,0,0,0,0,0,36.93181818181818,100,63.06818181818182,0.0
ML1112,No Sirvo Para Estar Sin Ti,Rocio Durcal,4.532727272727272,4.554545454545455,5.567272727272727,1.9881818181818185,2.196363636363636,2.35909090909091,0,0,0,0,222,233,11,0,50.36363636363636,50.60606060606061,61.85858585858586,0,0,0,0,0,0,0,95.27896995708154,100,4.721030042918455,0.0
ML1113,Echame A Mi La Culpa,Albert Hammond,4.475,4.4325,5.09,1.8175,2.2775,2.4125,0,0,0,0,157,161,4,0,49.722222222222214,49.25,56.55555555555556,0,0,0,0,0,0,0,97.51552795031056,100,2.484472049689441,0.0
ML1114,Tiro Arriba,Banda El Recodo,4.099166666666667,4.2508333333333335,4.5858333333333325,1.7083333333333333,2.3283333333333327,2.3600000000000008,0,0,0,0,131,143,12,0,45.5462962962963,47.23148148148149,50.953703703703695,0,0,0,0,0,0,0,91.6083916083916,100,8.391608391608392,0.0
ML1116,Come Home,Back Door Slam,6.167222222222225,3.9468055555555543,5.833888888888888,1.6497222222222228,2.3329166666666676,2.191388888888889,0,0,0,0,37,109,72,0,68.52469135802473,43.85339506172838,64.82098765432097,0,0,0,0,0,0,0,33.94495412844037,100,66.05504587155964,0.0
ML1117,Never Lie,Immature,5.469999999999999,4.204583333333335,5.596458333333334,1.7077083333333345,2.508854166666668,2.167291666666665,0,0,0,0,111,207,96,0,60.777777777777764,46.71759259259261,62.18287037037039,0,0,0,0,0,0,0,53.62318840579711,100,46.3768115942029,0.0
ML1118,When Will I Be Loved,The Everly Brothers,6.70304347826087,4.739565217391305,5.5691304347826085,1.763478260869565,2.654782608695652,2.1073913043478254,0,0,0,0,23,46,23,0,74.47826086956522,52.66183574879228,61.8792270531401,0,0,0,0,0,0,0,50.0,100,50.0,0.0
ML1119,Mejor No Hablemos De Amor,Enanitos Verdes,4.633333333333334,4.386666666666667,6.146666666666666,1.8433333333333335,2.1133333333333333,2.07,0,0,0,0,168,171,3,0,51.48148148148149,48.74074074074074,68.29629629629628,0,0,0,0,0,0,0,98.24561403508771,100,1.7543859649122806,0.0
